Airport ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Timezone Region
3116,Pakse International Airport,Pakse,Laos,PKZ,VLPS,15.13210011,105.7809982,351,7,U,Asia/Vientiane
3118,Savannakhet Airport,Savannakhet,Laos,ZVK,VLSK,16.55660057,104.7600021,509,7,U,Asia/Vientiane
3119,Sam Neua Airport,Sam Neua,Laos,NEU,VLSN,20.41839981,104.0670013,3281,7,U,Asia/Vientiane
3120,Wattay International Airport,Vientiane,Laos,VTE,VLVT,17.98830032,102.5630035,564,7,U,Asia/Vientiane
3121,Macau International Airport,Macau,Macau,MFM,VMMC,22.149599,113.592003,20,8,U,Asia/Macau
3122,Gautam Buddha Airport,Bhairawa,Nepal,BWA,VNBW,27.505685,83.416293,358,5.75,N,Asia/Katmandu
3124,Janakpur Airport,Janakpur,Nepal,JKR,VNJP,26.70879936,85.92240143,256,5.75,N,Asia/Katmandu
3125,Tribhuvan International Airport,Kathmandu,Nepal,KTM,VNKT,27.69659996,85.35910034,4390,5.75,N,Asia/Katmandu
3127,Pokhara Airport,Pokhara,Nepal,PKR,VNPK,28.20089912,83.98210144,2712,5.75,N,Asia/Katmandu
3128,Simara Airport,Simara,Nepal,SIF,VNSI,27.15950012,84.98010254,450,5.75,N,Asia/Katmandu
3129,Biratnagar Airport,Biratnagar,Nepal,BIR,VNVT,26.48150063,87.26399994,236,5.75,N,Asia/Katmandu
3130,Agatti Airport,Agatti Island,India,AGX,VOAT,10.82369995,72.1760025,14,5.5,N,Asia/Calcutta
3131,Kempegowda International Airport,Bangalore,India,BLR,VOBL,13.1979,77.706299,3000,5.5,N,Asia/Calcutta
3132,Bellary Airport,Bellary,India,BEP,VOBI,15.16279984,76.88279724,30,5.5,N,Asia/Calcutta
3134,Vijayawada Airport,Vijayawada,India,VGA,VOBZ,16.53039932,80.79679871,82,5.5,N,Asia/Calcutta
3135,Coimbatore International Airport,Coimbatore,India,CJB,VOCB,11.02999973,77.04340363,1324,5.5,N,Asia/Calcutta
3136,Cochin International Airport,Kochi,India,COK,VOCI,10.152,76.401901,30,5.5,N,Asia/Calcutta
3137,Calicut International Airport,Calicut,India,CCJ,VOCL,11.13679981,75.95529938,342,5.5,N,Asia/Calcutta
3138,Kadapa Airport,Cuddapah,India,CDP,VOCP,14.51,78.772778,430,5.5,N,Asia/Calcutta
3139,Car Nicobar Air Force Station,Carnicobar,India,CBD,VOCX,9.152509689,92.81960297,5,5.5,N,Asia/Calcutta
3141,Begumpet Airport,Hyderabad,India,BPM,VOHY,17.4531002,78.46759796,1742,5.5,N,Asia/Calcutta
3142,Madurai Airport,Madurai,India,IXM,VOMD,9.83450985,78.09339905,459,5.5,N,Asia/Calcutta
3143,Mangalore International Airport,Mangalore,India,IXE,VOML,12.9612999,74.89009857,337,5.5,N,Asia/Calcutta
3144,Chennai International Airport,Madras,India,MAA,VOMM,12.99000549,80.16929626,52,5.5,N,Asia/Calcutta
3146,Vir Savarkar International Airport,Port Blair,India,IXZ,VOPB,11.64120007,92.72969818,14,5.5,N,Asia/Calcutta
3147,Pondicherry Airport,Pendicherry,India,PNY,VOPC,11.968,79.812,134,5.5,N,Asia/Calcutta
3148,Rajahmundry Airport,Rajahmundry,India,RJA,VORY,17.11039925,81.81819916,151,5.5,N,Asia/Calcutta
3149,Salem Airport,Salem,India,SXV,VOSM,11.7833004,78.06559753,1008,5.5,N,Asia/Calcutta
3150,Tanjore Air Force Base,Tanjore,India,TJV,VOTJ,10.72239971,79.10160065,253,5.5,N,Asia/Calcutta
3151,Tirupati Airport,Tirupeti,India,TIR,VOTP,13.63249969,79.54329681,350,5.5,N,Asia/Calcutta
3152,Tiruchirapally Civil Airport Airport,Tiruchirappalli,India,TRZ,VOTR,10.76539993,78.70970154,288,5.5,N,Asia/Calcutta
3153,Trivandrum International Airport,Trivandrum,India,TRV,VOTV,8.48211956,76.92009735,15,5.5,N,Asia/Calcutta
3155,Paro Airport,Thimphu,Bhutan,PBH,VQPR,27.40320015,89.42459869,7332,6,N,Asia/Thimphu
3156,Malé International Airport,Male,Maldives,MLE,VRMM,4.191830158,73.52909851,6,5,U,Indian/Maldives
3157,Don Mueang International Airport,Bangkok,Thailand,DMK,VTBD,13.91259956,100.6070023,9,7,U,Asia/Bangkok
3158,Kamphaeng Saen Airport,Nakhon Pathom,Thailand,KDT,VTBK,14.10200024,99.91719818,30,7,U,Asia/Bangkok
3161,U-Tapao International Airport,Pattaya,Thailand,UTP,VTBU,12.67990017,101.0049973,42,7,U,Asia/Bangkok
3163,Lampang Airport,Lampang,Thailand,LPT,VTCL,18.27090073,99.5042038,811,7,U,Asia/Bangkok
3164,Phrae Airport,Phrae,Thailand,PRH,VTCP,18.13220024,100.1650009,538,7,U,Asia/Bangkok
3165,Hua Hin Airport,Prachuap Khiri Khan,Thailand,HHQ,VTPH,12.63619995,99.95149994,62,7,U,Asia/Bangkok
3166,Takhli Airport,Nakhon Sawan,Thailand,TKH,VTPI,15.27729988,100.2959976,107,7,U,Asia/Bangkok
3170,Phitsanulok Airport,Phitsanulok,Thailand,PHS,VTPP,16.78289986,100.2789993,154,7,U,Asia/Bangkok
3173,Narathiwat Airport,Narathiwat,Thailand,NAW,VTSC,6.519919872,101.7429962,16,7,U,Asia/Bangkok
3174,Krabi Airport,Krabi,Thailand,KBV,VTSG,8.09912014,98.98619843,82,7,U,Asia/Bangkok
3175,Songkhla Airport,Songkhla,Thailand,SGZ,VTSH,7.186560154,100.6080017,12,7,U,Asia/Bangkok
3176,Pattani Airport,Pattani,Thailand,PAN,VTSK,6.785459995,101.1539993,8,7,U,Asia/Bangkok
3177,Samui Airport,Ko Samui,Thailand,USM,VTSM,9.547789574,100.0619965,64,7,U,Asia/Bangkok
3179,Phuket International Airport,Phuket,Thailand,HKT,VTSP,8.1132,98.316902,82,7,U,Asia/Bangkok
3180,Ranong Airport,Ranong,Thailand,UNN,VTSR,9.777620316,98.58550262,57,7,U,Asia/Bangkok
3181,Hat Yai International Airport,Hat Yai,Thailand,HDY,VTSS,6.933209896,100.3929977,90,7,U,Asia/Bangkok
3182,Trang Airport,Trang,Thailand,TST,VTST,7.508739948,99.61660004,67,7,U,Asia/Bangkok
3183,Udon Thani Airport,Udon Thani,Thailand,UTH,VTUD,17.38640022,102.788002,579,7,U,Asia/Bangkok
3184,Sakon Nakhon Airport,Sakon Nakhon,Thailand,SNO,VTUI,17.19510078,104.1190033,529,7,U,Asia/Bangkok
3185,Surin Airport,Surin,Thailand,PXR,VTUJ,14.86830044,103.4980011,478,7,U,Asia/Bangkok
3186,Loei Airport,Loei,Thailand,LOE,VTUL,17.43910027,101.7220001,860,7,U,Asia/Bangkok
3196,Da Nang International Airport,Danang,Vietnam,DAD,VVDN,16.04389954,108.1989975,33,7,U,Asia/Saigon
3199,Noi Bai International Airport,Hanoi,Vietnam,HAN,VVNB,21.22120094,105.8069992,39,7,U,Asia/Saigon
3200,Nha Trang Air Base,Nhatrang,Vietnam,NHA,VVNT,12.2275,109.192001,20,7,U,Asia/Saigon
3201,Phu Bai Airport,Hue,Vietnam,HUI,VVPB,16.4015007,107.7030029,48,7,U,Asia/Saigon
3204,Phu Quoc International Airport,Phuquoc,Vietnam,PQC,VVPQ,10.1698,103.9931,37,7,U,Asia/Saigon
3205,Tan Son Nhat International Airport,Ho Chi Minh City,Vietnam,SGN,VVTS,10.81879997,106.6520004,33,7,U,Asia/Saigon
3207,Ann Airport,Ann,Burma,VBA,VYAN,19.769199,94.0261,74,6.5,U,Asia/Rangoon
3209,Bagan Airport,Bagan,Burma,NYU,VYBG,21.17880058,94.93019867,312,6.5,U,Asia/Rangoon
3213,Heho Airport,Heho,Burma,HEH,VYHH,20.74699974,96.79199982,3858,6.5,U,Asia/Rangoon
3214,Hommalinn Airport,Hommalin,Burma,HOX,VYHL,24.89959908,94.91400146,534,6.5,U,Asia/Rangoon
3215,Kengtung Airport,Kengtung,Burma,KET,VYKG,21.3015995,99.63600159,2798,6.5,U,Asia/Rangoon
3217,Kyaukpyu Airport,Kyaukpyu,Burma,KYP,VYKP,19.42639923,93.53479767,20,6.5,U,Asia/Rangoon
3220,Lashio Airport,Lashio,Burma,LSH,VYLS,22.97789955,97.75219727,2450,6.5,U,Asia/Rangoon
3222,Mandalay International Airport,Mandalay,Burma,MDL,VYMD,21.70219994,95.97789764,300,6.5,U,Asia/Rangoon
3223,Myeik Airport,Myeik,Burma,MGZ,VYME,12.43980026,98.62149811,75,6.5,U,Asia/Rangoon
3224,Myitkyina Airport,Myitkyina,Burma,MYT,VYMK,25.38360023,97.35189819,475,6.5,U,Asia/Rangoon
3226,Momeik Airport,Momeik,Burma,MOE,VYMO,23.09250069,96.64530182,600,6.5,U,Asia/Rangoon
3227,Mong Hsat Airport,Mong Hsat,Burma,MOG,VYMS,20.51679993,99.25679779,1875,6.5,U,Asia/Rangoon
3229,Namsang Airport,Namsang,Burma,NMS,VYNS,20.89049911,97.73590088,3100,6.5,U,Asia/Rangoon
3230,Hpa-N Airport,Hpa-an,Burma,PAA,VYPA,16.89369965,97.67459869,150,6.5,U,Asia/Rangoon
3232,Putao Airport,Putao,Burma,PBU,VYPT,27.32990074,97.42630005,1500,6.5,U,Asia/Rangoon
3233,Pyay Airport,Pyay,Burma,PRU,VYPY,18.82449913,95.26599884,120,6.5,U,Asia/Rangoon
3235,Sittwe Airport,Sittwe,Burma,AKY,VYSW,20.13269997,92.87259674,27,6.5,U,Asia/Rangoon
3236,Thandwe Airport,Thandwe,Burma,SNW,VYTD,18.46069908,94.30010223,20,6.5,U,Asia/Rangoon
3237,Tachileik Airport,Tachilek,Burma,THL,VYTL,20.48380089,99.93540192,1280,6.5,U,Asia/Rangoon
3239,Yangon International Airport,Yangon,Burma,RGN,VYYY,16.90730095,96.1332016,109,6.5,U,Asia/Rangoon
3240,Hasanuddin International Airport,Ujung Pandang,Indonesia,UPG,WAAA,-5.061629772,119.5540009,47,8,N,Asia/Makassar
3241,Frans Kaisiepo Airport,Biak,Indonesia,BIK,WABB,-1.190019965,136.1080017,46,9,N,Asia/Jayapura
3242,Nabire Airport,Nabire,Indonesia,NBX,WABI,-3.36818,135.496002,20,9,N,Asia/Jayapura
3243,Moses Kilangin Airport,Timika,Indonesia,TIM,WABP,-4.528279781,136.8869934,103,9,N,Asia/Jayapura
3244,Sentani Airport,Jayapura,Indonesia,DJJ,WAJJ,-2.576950073,140.5160065,289,9,N,Asia/Jayapura
3245,Wamena Airport,Wamena,Indonesia,WMX,WAJW,-4.10251,138.957001,5085,9,N,Asia/Jayapura
3246,Mopah Airport,Merauke,Indonesia,MKQ,WAKK,-8.520290375,140.4179993,10,9,N,Asia/Jayapura
3247,Jalaluddin Airport,Gorontalo,Indonesia,GTO,WAMG,0.6371189952,122.8499985,105,8,N,Asia/Makassar
3249,Mutiara Airport,Palu,Indonesia,PLW,WAML,-0.9185420275,119.9100037,284,8,N,Asia/Makassar
3250,Sam Ratulangi Airport,Manado,Indonesia,MDC,WAMM,1.54926002,124.9260025,264,8,N,Asia/Makassar
3251,Kasiguncu Airport,Poso,Indonesia,PSJ,WAMP,-1.416749954,120.6579971,174,8,N,Asia/Makassar
3252,Pitu Airport,Morotai Island,Indonesia,OTI,WAMR,2.04598999,128.3249969,49,9,N,Asia/Jayapura
3253,Sultan Khairun Babullah Airport,Ternate,Indonesia,TTE,WAMT,0.8314139843,127.3809967,49,9,N,Asia/Jayapura
3254,Syukuran Aminuddin Amir Airport,Luwuk,Indonesia,LUW,WAMW,-1.03892,122.772003,56,8,N,Asia/Makassar
3256,Pattimura Airport Ambon,Ambon,Indonesia,AMQ,WAPP,-3.710259914,128.0890045,33,9,N,Asia/Jayapura
3257,Fakfak Airport,Fak Fak,Indonesia,FKQ,WASF,-2.920190096,132.2669983,462,9,N,Asia/Jayapura
3258,Kaimana Airport,Kaimana,Indonesia,KNG,WASK,-3.644520044,133.6959991,19,9,N,Asia/Jayapura
3259,Babo Airport,Babo,Indonesia,BXB,WASO,-2.532239914,133.4389954,10,9,N,Asia/Jayapura
3260,Rendani Airport,Manokwari,Indonesia,MKW,WASR,-0.8918330073,134.048996,23,9,N,Asia/Jayapura
3261,Dominique Edward Osok Airport,Sorong,Indonesia,SOQ,WAXX,-0.894,131.287,10,9,N,Asia/Jayapura
3262,Bintulu Airport,Bintulu,Malaysia,BTU,WBGB,3.123850107,113.0199966,74,8,N,Asia/Kuala_Lumpur
3263,Kuching International Airport,Kuching,Malaysia,KCH,WBGG,1.484699965,110.3470001,89,8,N,Asia/Kuala_Lumpur
3264,Limbang Airport,Limbang,Malaysia,LMN,WBGJ,4.808300018,115.0100021,14,8,N,Asia/Kuala_Lumpur
3265,Marudi Airport,Marudi,Malaysia,MUR,WBGM,4.178979874,114.3290024,103,8,N,Asia/Kuala_Lumpur
3266,Miri Airport,Miri,Malaysia,MYY,WBGR,4.32201004,113.9869995,59,8,N,Asia/Kuala_Lumpur
3267,Sibu Airport,Sibu,Malaysia,SBW,WBGS,2.261600018,111.9850006,122,8,N,Asia/Kuala_Lumpur
3268,Lahad Datu Airport,Lahad Datu,Malaysia,LDU,WBKD,5.032249928,118.3239975,45,8,N,Asia/Kuala_Lumpur
3269,Kota Kinabalu International Airport,Kota Kinabalu,Malaysia,BKI,WBKK,5.937210083,116.0510025,10,8,N,Asia/Kuala_Lumpur
3270,Labuan Airport,Labuan,Malaysia,LBU,WBKL,5.300680161,115.25,101,8,N,Asia/Kuala_Lumpur
3271,Tawau Airport,Tawau,Malaysia,TWU,WBKW,4.320159912,118.1279984,57,8,N,Asia/Kuala_Lumpur
3272,Brunei International Airport,Bandar Seri Begawan,Brunei,BWN,WBSB,4.944200039,114.9280014,73,8,U,Asia/Brunei
3273,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,Pekanbaru,Indonesia,PKU,WIBB,0.4607860148,101.4449997,102,7,N,Asia/Jakarta
3274,Pinang Kampai Airport,Dumai,Indonesia,DUM,WIBD,1.60919,101.433998,55,7,N,Asia/Jakarta
3275,Soekarno-Hatta International Airport,Jakarta,Indonesia,CGK,WIII,-6.12556982,106.6559982,34,7,N,Asia/Jakarta
3276,Binaka Airport,Gunung Sitoli,Indonesia,GNS,WIMB,1.16638,97.704697,20,7,N,Asia/Jakarta
3277,Aek Godang Airport,Padang Sidempuan,Indonesia,AEG,WIME,1.4001,99.430496,922,7,N,Asia/Jakarta
3278,Minangkabau International Airport,Padang,Indonesia,PDG,WIPT,-0.786917,100.280998,18,7,N,Asia/Jakarta
3279,Soewondo Air Force Base,Medan,Indonesia,MES,WIMK,3.559167,98.671111,114,7,N,Asia/Jakarta
3280,Dr Ferdinand Lumban Tobing Airport,Sibolga,Indonesia,FLZ,WIMS,1.55594,98.888901,33,7,N,Asia/Jakarta
3281,Nanga Pinoh Airport,Nangapinoh,Indonesia,NPO,WIOG,-0.3488689959,111.7480011,123,7,N,Asia/Jakarta
3282,Ketapang(Rahadi Usman) Airport,Ketapang,Indonesia,KTG,WIOK,-1.816640019,109.9629974,46,7,N,Asia/Jakarta
3284,Supadio Airport,Pontianak,Indonesia,PNK,WIOO,-0.150711,109.4039993,10,7,N,Asia/Jakarta
3287,Sultan Thaha Airport,Jambi,Indonesia,DJB,WIPA,-1.638020039,103.6439972,82,7,N,Asia/Jakarta
3288,Fatmawati Soekarno Airport,Bengkulu,Indonesia,BKS,WIPL,-3.8637,102.338997,50,7,N,Asia/Jakarta
3289,Sultan Mahmud Badaruddin II Airport,Palembang,Indonesia,PLM,WIPP,-2.898250103,104.6999969,49,7,N,Asia/Jakarta
3291,Japura Airport,Rengat,Indonesia,RGT,WIPR,-0.3528079987,102.3349991,62,7,N,Asia/Jakarta
3292,Lhok Sukon Airport,Lhok Sukon,Indonesia,LSX,WITL,5.069509983,97.25920105,28,7,N,Asia/Jakarta
3294,Sultan Iskandar Muda International Airport,Banda Aceh,Indonesia,BTJ,WITT,5.522872024,95.42063713,65,7,N,Asia/Jakarta
3296,Sultan Abdul Halim Airport,Alor Setar,Malaysia,AOR,WMKA,6.189670086,100.3980026,15,8,N,Asia/Kuala_Lumpur
3297,Butterworth Airport,Butterworth,Malaysia,BWH,WMKB,5.465919971,100.3909988,11,8,N,Asia/Kuala_Lumpur
3298,Sultan Ismail Petra Airport,Kota Bahru,Malaysia,KBR,WMKC,6.16685009,102.2929993,16,8,N,Asia/Kuala_Lumpur
3299,Kuantan Airport,Kuantan,Malaysia,KUA,WMKD,3.77538991,103.2089996,58,8,N,Asia/Kuala_Lumpur
3300,Kerteh Airport,Kerteh,Malaysia,KTE,WMKE,4.537220001,103.427002,18,8,N,Asia/Kuala_Lumpur
3302,Sultan Azlan Shah Airport,Ipoh,Malaysia,IPH,WMKI,4.567969799,101.0920029,130,8,N,Asia/Kuala_Lumpur
3303,Senai International Airport,Johor Bahru,Malaysia,JHB,WMKJ,1.64131,103.669998,135,8,N,Asia/Kuala_Lumpur
3304,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,KUL,WMKK,2.745579958,101.7099991,69,8,N,Asia/Kuala_Lumpur
3305,Langkawi International Airport,Langkawi,Malaysia,LGK,WMKL,6.329730034,99.72869873,29,8,N,Asia/Kuala_Lumpur
3306,Malacca Airport,Malacca,Malaysia,MKZ,WMKM,2.263360024,102.2519989,35,8,N,Asia/Kuala_Lumpur
3307,Sultan Mahmud Airport,Kuala Terengganu,Malaysia,TGG,WMKN,5.382639885,103.1029968,21,8,N,Asia/Kuala_Lumpur
3308,Penang International Airport,Penang,Malaysia,PEN,WMKP,5.297140121,100.2770004,11,8,N,Asia/Kuala_Lumpur
3309,Suai Airport,Suai,East Timor,UAI,WPDB,-9.303310394,125.2870026,96,9,U,Asia/Dili
3310,Presidente Nicolau Lobato International Airport,Dili,East Timor,DIL,WPDL,-8.54640007,125.526001,154,9,U,Asia/Dili
3311,Cakung Airport,Baucau,East Timor,BCH,WPEC,-8.489029884,126.401001,1771,9,U,Asia/Dili
3313,Paya Lebar Air Base,Paya Lebar,Singapore,QPG,WSAP,1.360419989,103.9100037,65,8,N,Asia/Singapore
3314,Tengah Air Base,Tengah,Singapore,TGA,WSAT,1.38725996,103.7089996,50,8,N,Asia/Singapore
3315,Seletar Airport,Singapore,Singapore,XSP,WSSL,1.416949987,103.8679962,36,8,N,Asia/Singapore
3316,Singapore Changi Airport,Singapore,Singapore,SIN,WSSS,1.35019,103.994003,22,8,N,Asia/Singapore
3317,Brisbane Archerfield Airport,Brisbane,Australia,ACF,YBAF,-27.57029915,153.0079956,63,10,O,Australia/Brisbane
3318,Northern Peninsula Airport,Amberley,Australia,ABM,YBAM,-10.9508,142.459,34,10,O,Australia/Brisbane
3319,Alice Springs Airport,Alice Springs,Australia,ASP,YBAS,-23.80669975,133.9019928,1789,9.5,N,Australia/Darwin
3320,Brisbane International Airport,Brisbane,Australia,BNE,YBBN,-27.38419914,153.1170044,13,10,N,Australia/Brisbane
3321,Gold Coast Airport,Coolangatta,Australia,OOL,YBCG,-28.1644001,153.5050049,21,10,N,Australia/Brisbane
3322,Cairns International Airport,Cairns,Australia,CNS,YBCS,-16.88579941,145.7550049,10,10,N,Australia/Brisbane
3323,Charleville Airport,Charlieville,Australia,CTL,YBCV,-26.41329956,146.2619934,1003,10,O,Australia/Brisbane
3324,Mount Isa Airport,Mount Isa,Australia,ISA,YBMA,-20.66390038,139.4889984,1121,10,O,Australia/Brisbane
3325,Sunshine Coast Airport,Maroochydore,Australia,MCY,YBMC,-26.6033,153.091003,15,10,O,Australia/Brisbane
3326,Mackay Airport,Mackay,Australia,MKY,YBMK,-21.17169952,149.1799927,19,10,O,Australia/Brisbane
3328,Proserpine Whitsunday Coast Airport,Prosserpine,Australia,PPP,YBPN,-20.49500084,148.552002,82,10,O,Australia/Brisbane
3329,Rockhampton Airport,Rockhampton,Australia,ROK,YBRK,-23.38190079,150.4750061,34,10,O,Australia/Brisbane
3330,Townsville Airport,Townsville,Australia,TSV,YBTL,-19.25250053,146.7649994,18,10,N,Australia/Brisbane
3331,Weipa Airport,Weipa,Australia,WEI,YBWP,-12.67860031,141.9250031,63,10,O,Australia/Brisbane
3332,Avalon Airport,Avalon,Australia,AVV,YMAV,-38.039398,144.468994,35,10,O,Australia/Hobart
3333,Albury Airport,Albury,Australia,ABX,YMAY,-36.06779861,146.9579926,539,10,O,Australia/Sydney
3334,Melbourne Essendon Airport,Melbourne,Australia,MEB,YMEN,-37.7281,144.901993,282,10,O,Australia/Hobart
3336,Hobart International Airport,Hobart,Australia,HBA,YMHB,-42.83610153,147.5099945,13,10,O,Australia/Melbourne
3337,Launceston Airport,Launceston,Australia,LST,YMLT,-41.54529953,147.2140045,562,10,O,Australia/Melbourne
3338,Melbourne Moorabbin Airport,Melbourne,Australia,MBW,YMMB,-37.97579956,145.102005,50,10,O,Australia/Hobart
3339,Melbourne International Airport,Melbourne,Australia,MEL,YMML,-37.673302,144.843002,434,10,O,Australia/Hobart
3341,Adelaide International Airport,Adelaide,Australia,ADL,YPAD,-34.945,138.531006,20,9.5,O,Australia/Adelaide
3344,Perth Jandakot Airport,Perth,Australia,JAD,YPJT,-32.09749985,115.8809967,99,8,O,Australia/Perth
3345,Karratha Airport,Karratha,Australia,KTA,YPKA,-20.71220016,116.7730026,29,8,O,Australia/Perth
3346,Kalgoorlie Boulder Airport,Kalgoorlie,Australia,KGI,YPKG,-30.7894001,121.461998,1203,8,O,Australia/Perth
3347,Kununurra Airport,Kununurra,Australia,KNX,YPKU,-15.77810001,128.7079926,145,8,O,Australia/Perth
3348,Learmonth Airport,Learmonth,Australia,LEA,YPLM,-22.23559952,114.0889969,19,8,O,Australia/Perth
3349,Port Hedland International Airport,Port Hedland,Australia,PHE,YPPD,-20.37779999,118.6259995,33,8,O,Australia/Perth
3351,Perth International Airport,Perth,Australia,PER,YPPH,-31.94029999,115.9670029,67,8,N,Australia/Perth
3352,Woomera Airfield,Woomera,Australia,UMR,YPWR,-31.14419937,136.8170013,548,9.5,O,Australia/Adelaide
3353,Christmas Island Airport,Christmas Island,Christmas Island,XCH,YPXM,-10.45059967,105.6900024,916,7,U,Indian/Christmas
3354,Sydney Bankstown Airport,Sydney,Australia,BWU,YSBK,-33.92440033,150.9880066,29,10,O,Australia/Sydney
3355,Canberra International Airport,Canberra,Australia,CBR,YSCB,-35.30690002,149.1950073,1886,10,O,Australia/Sydney
3356,Coffs Harbour Airport,Coff's Harbour,Australia,CFS,YSCH,-30.32060051,153.1159973,18,10,O,Australia/Sydney
3357,Camden Airport,Camden,Australia,CDU,YSCN,-34.04029846,150.6869965,230,10,O,Australia/Sydney
3358,Dubbo City Regional Airport,Dubbo,Australia,DBO,YSDU,-32.21670151,148.5749969,935,10,O,Australia/Sydney
3359,Norfolk Island International Airport,Norfolk Island,Norfolk Island,NLK,YSNF,-29.04159927,167.9389954,371,11,U,Pacific/Norfolk
3360,RAAF Base Richmond,Richmond,Australia,XRH,YSRI,-33.600601,150.781006,67,10,O,Australia/Sydney
3361,Sydney Kingsford Smith International Airport,Sydney,Australia,SYD,YSSY,-33.94609833,151.177002,21,10,O,Australia/Sydney
3362,Tamworth Airport,Tamworth,Australia,TMW,YSTW,-31.08390045,150.8470001,1334,10,O,Australia/Sydney
3363,Wagga Wagga City Airport,Wagga Wagga,Australia,WGA,YSWG,-35.16529846,147.4660034,724,10,O,Australia/Sydney
3364,Beijing Capital International Airport,Beijing,China,PEK,ZBAA,40.08010101,116.5849991,116,8,U,Asia/Shanghai
3366,Dongshan Airport,Hailar,China,HLD,ZBLA,49.20500183,119.8249969,2169,8,U,Asia/Shanghai
3368,Tianjin Binhai International Airport,Tianjin,China,TSN,ZBTJ,39.12440109,117.3460007,10,8,U,Asia/Shanghai
3369,Taiyuan Wusu Airport,Taiyuan,China,TYN,ZBYN,37.74689865,112.6279984,2575,8,U,Asia/Shanghai
3370,Guangzhou Baiyun International Airport,Guangzhou,China,CAN,ZGGG,23.39240074,113.2990036,50,8,U,Asia/Shanghai
3371,Changsha Huanghua International Airport,Changcha,China,CSX,ZGHA,28.18919945,113.2200012,217,8,U,Asia/Shanghai
3372,Guilin Liangjiang International Airport,Guilin,China,KWL,ZGKL,25.21809959,110.0390015,570,8,U,Asia/Shanghai
3373,Nanning Wuxu Airport,Nanning,China,NNG,ZGNN,22.60829926,108.1719971,421,8,U,Asia/Shanghai
3374,Shenzhen Bao'an International Airport,Shenzhen,China,SZX,ZGSZ,22.63929939,113.810997,13,8,U,Asia/Shanghai
3375,Zhengzhou Xinzheng International Airport,Zhengzhou,China,CGO,ZHCC,34.5196991,113.8410034,495,8,U,Asia/Shanghai
3376,Wuhan Tianhe International Airport,Wuhan,China,WUH,ZHHH,30.7838,114.208,113,8,U,Asia/Shanghai
3377,Pyongyang Sunan International Airport,Pyongyang,North Korea,FNJ,ZKPY,39.224098,125.669998,117,8.5,U,Asia/Pyongyang
3378,Lanzhou Zhongchuan Airport,Lanzhou,China,LHW,ZLLL,36.51520157,103.6200027,6388,8,U,Asia/Shanghai
3379,Xi'an Xianyang International Airport,Xi'an,China,XIY,ZLXY,34.447102,108.751999,1572,8,U,Asia/Shanghai
3380,Chinggis Khaan International Airport,Ulan Bator,Mongolia,ULN,ZMUB,47.8431015,106.7669983,4364,8,U,Asia/Ulaanbaatar
3381,Xishuangbanna Gasa Airport,Jinghonggasa,China,JHG,ZPJH,21.97389984,100.7600021,1815,8,U,Asia/Shanghai
3382,Kunming Changshui International Airport,Kunming,China,KMG,ZPPP,25.1019444,102.9291667,6903,8,N,Asia/Shanghai
3383,Xiamen Gaoqi International Airport,Xiamen,China,XMN,ZSAM,24.54400063,118.1279984,59,8,U,Asia/Shanghai
3384,Nanchang Changbei International Airport,Nanchang,China,KHN,ZSCN,28.86499977,115.9000015,143,8,U,Asia/Shanghai
3385,Fuzhou Changle International Airport,Fuzhou,China,FOC,ZSFZ,25.93510056,119.663002,46,8,U,Asia/Shanghai
3386,Hangzhou Xiaoshan International Airport,Hangzhou,China,HGH,ZSHC,30.22949982,120.4339981,23,8,U,Asia/Shanghai
3387,Ningbo Lishe International Airport,Ninbo,China,NGB,ZSNB,29.82670021,121.461998,13,8,U,Asia/Shanghai
3388,Nanjing Lukou Airport,Nanjing,China,NKG,ZSNJ,31.74200058,118.8619995,49,8,U,Asia/Shanghai
3389,Hefei Luogang International Airport,Hefei,China,HFE,ZSOF,31.78000069,117.2979965,108,8,U,Asia/Shanghai
3390,Liuting Airport,Qingdao,China,TAO,ZSQD,36.26610184,120.3740005,33,8,U,Asia/Shanghai
3391,Shanghai Hongqiao International Airport,Shanghai,China,SHA,ZSSS,31.19790077,121.3359985,10,8,U,Asia/Shanghai
3392,Yantai Laishan Airport,Yantai,China,YNT,ZSYT,37.40169907,121.3720016,59,8,U,Asia/Shanghai
3393,Chongqing Jiangbei International Airport,Chongqing,China,CKG,ZUCK,29.71920013,106.6419983,1365,8,U,Asia/Shanghai
3394,Longdongbao Airport,Guiyang,China,KWE,ZUGY,26.53849983,106.8010025,3736,8,U,Asia/Shanghai
3395,Chengdu Shuangliu International Airport,Chengdu,China,CTU,ZUUU,30.57850075,103.9469986,1625,8,U,Asia/Shanghai
3396,Xichang Qingshan Airport,Xichang,China,XIC,ZUXC,27.9890995,102.1839981,5112,8,U,Asia/Shanghai
3397,Kashgar Airport,Kashi,China,KHG,ZWSH,39.54290009,76.01999664,4529,8,U,Asia/Shanghai
3398,Hotan Airport,Hotan,China,HTN,ZWTN,37.03850174,79.86489868,4672,8,U,Asia/Shanghai
3399,Ürümqi Diwopu International Airport,Urumqi,China,URC,ZWWW,43.90710068,87.47419739,2125,8,U,Asia/Shanghai
