Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Equipment
AT,4248,CAI,1128,CMN,1074,,738
AT,4248,CAI,1128,RUH,2082,,738
AT,4248,CKY,4162,CMN,1074,,73G 738
AT,4248,CMN,1074,ABJ,253,,73G 738
AT,4248,CMN,1074,AGA,1064,,73G AT7 738
AT,4248,CMN,1074,AGP,1230,,AT7
AT,4248,CMN,1074,ALG,210,,763 738
AT,4248,CMN,1074,AMS,580,,738
AT,4248,CMN,1074,ARN,737,,738
AT,4248,CMN,1074,BCN,1218,,73G 738
AT,4248,CMN,1074,BEY,2177,,738
AT,4248,CMN,1074,BJL,1050,,738
AT,4248,CMN,1074,BKO,1044,,738
AT,4248,CMN,1074,BLQ,1538,,738 73G
AT,4248,CMN,1074,BOD,1264,,738 73G
AT,4248,CMN,1074,BRU,302,,738 73G
AT,4248,CMN,1074,BZV,883,,738
AT,4248,CMN,1074,CAI,1128,,738
AT,4248,CMN,1074,CKY,4162,,73G 738
AT,4248,CMN,1074,COO,245,,738
AT,4248,CMN,1074,DKR,1084,,738
AT,4248,CMN,1074,DLA,897,,738
AT,4248,CMN,1074,EUN,5672,,738
AT,4248,CMN,1074,FCO,1555,,738 73G
AT,4248,CMN,1074,FEZ,1066,,AT7 738
AT,4248,CMN,1074,FIH,1020,,738
AT,4248,CMN,1074,FNA,1059,,73G
AT,4248,CMN,1074,FRA,340,,73G 738
AT,4248,CMN,1074,GLN,9823,,AT7
AT,4248,CMN,1074,GRU,2564,,763
AT,4248,CMN,1074,GVA,1665,,738
AT,4248,CMN,1074,IST,1701,,738
AT,4248,CMN,1074,JED,2072,,763 738
AT,4248,CMN,1074,JFK,3797,,763
AT,4248,CMN,1074,LAD,951,,763
AT,4248,CMN,1074,LBV,970,,738
AT,4248,CMN,1074,LFW,298,,738 73G
AT,4248,CMN,1074,LGW,502,,738
AT,4248,CMN,1074,LHR,507,,738
AT,4248,CMN,1074,LIS,1638,,738 AT7
AT,4248,CMN,1074,LPA,1054,,AT7
AT,4248,CMN,1074,LYS,1335,,738
AT,4248,CMN,1074,MAD,1229,,738 73G
AT,4248,CMN,1074,MRS,1353,,738
AT,4248,CMN,1074,MUC,346,,73G
AT,4248,CMN,1074,MXP,1524,,738 73G
AT,4248,CMN,1074,NCE,1354,,738
AT,4248,CMN,1074,NDR,5673,,738 AT7
AT,4248,CMN,1074,NIM,280,,738
AT,4248,CMN,1074,NKC,1094,,738 73G
AT,4248,CMN,1074,NSI,4161,,738
AT,4248,CMN,1074,NTE,1418,,73G 738
AT,4248,CMN,1074,ORY,1386,,738 763
AT,4248,CMN,1074,OUA,246,,738 73G
AT,4248,CMN,1074,OUD,1070,,73G AT7 738
AT,4248,CMN,1074,OXB,5665,,738 73G
AT,4248,CMN,1074,OZZ,1077,,AT7 738
AT,4248,CMN,1074,PNR,886,,738
AT,4248,CMN,1074,RAI,5674,,738 73G
AT,4248,CMN,1074,RAK,1075,,738 AT7 73G
AT,4248,CMN,1074,RBA,1072,,AT7
AT,4248,CMN,1074,ROB,1063,,738 73G
AT,4248,CMN,1074,SSG,891,,738
AT,4248,CMN,1074,SVO,2985,,738 73G
AT,4248,CMN,1074,SXB,1435,,73G
AT,4248,CMN,1074,TFN,1057,,AT7
AT,4248,CMN,1074,TIP,1157,,73G 738
AT,4248,CMN,1074,TLS,1273,,738 73G
AT,4248,CMN,1074,TNG,1080,,AT7 738 73G
AT,4248,CMN,1074,TRN,1526,,73G 738
AT,4248,CMN,1074,TTU,1079,,AT7
AT,4248,CMN,1074,TUN,287,,738 73G
AT,4248,CMN,1074,TXL,351,,738 73G
AT,4248,CMN,1074,VIL,5670,,738
AT,4248,CMN,1074,VLC,1246,,AT7
AT,4248,CMN,1074,YUL,146,,763
AT,4248,CMN,1074,ZRH,1678,,738 73G
AT,4248,COO,245,LOS,273,,738
AT,4248,CPH,609,CMN,1074,,738 73G
AT,4248,DKR,1084,CMN,1074,,738
AT,4248,DLA,897,BGF,888,,738
AT,4248,DLA,897,CMN,1074,,738
AT,4248,DLA,897,NSI,4161,,738
AT,4248,ESU,5671,ORY,1386,,738
AT,4248,EUN,5672,AGA,1064,,738
AT,4248,EUN,5672,CMN,1074,,738
AT,4248,FCO,1555,CMN,1074,,738 73G
AT,4248,FEZ,1066,CMN,1074,,AT7 738
AT,4248,FEZ,1066,ORY,1386,,738
AT,4248,FIH,1020,BZV,883,,738
AT,4248,FNA,1059,CMN,1074,,738 73G
AT,4248,FNA,1059,ROB,1063,,73G
AT,4248,FRA,340,CMN,1074,,73G 738
AT,4248,FRA,340,NDR,5673,,738
AT,4248,GLN,9823,TTA,1065,,AT7
AT,4248,GRU,2564,CMN,1074,,763
AT,4248,GVA,1665,CMN,1074,,738
AT,4248,IST,1701,CMN,1074,,738
AT,4248,JED,2072,CMN,1074,,763 738
AT,4248,JFK,3797,CMN,1074,,763
AT,4248,LAD,951,CMN,1074,,763
AT,4248,LBV,970,CMN,1074,,738
AT,4248,LBV,970,SSG,891,,738
AT,4248,LFW,298,ACC,248,,738
AT,4248,LGW,502,CMN,1074,,738
AT,4248,LGW,502,RAK,1075,,738
AT,4248,LHR,507,CMN,1074,,738
AT,4248,LHR,507,TNG,1080,,73G
AT,4248,LIS,1638,CMN,1074,,738 AT7
AT,4248,LOS,273,CMN,1074,,738
AT,4248,LPA,1054,CMN,1074,,AT7
AT,4248,LPA,1054,TFN,1057,,AT7
AT,4248,LYS,1335,CMN,1074,,738
AT,4248,LYS,1335,RAK,1075,,738
AT,4248,MAD,1229,CMN,1074,,738 73G
AT,4248,MAD,1229,RAK,1075,,738
AT,4248,MAD,1229,TNG,1080,,AT7
AT,4248,MRS,1353,CMN,1074,,738
AT,4248,MRS,1353,RAK,1075,,738
AT,4248,MUC,346,CMN,1074,,73G
AT,4248,MUC,346,RAK,1075,,738
AT,4248,MXP,1524,CMN,1074,,738 73G
AT,4248,MXP,1524,RAK,1075,,738
AT,4248,NCE,1354,CMN,1074,,738
AT,4248,NCE,1354,RAK,1075,,738
AT,4248,NDR,5673,AMS,580,,738
AT,4248,NDR,5673,BRU,302,,738
AT,4248,NDR,5673,CMN,1074,,738 AT7
AT,4248,NDR,5673,FRA,340,,738
AT,4248,NIM,280,CMN,1074,,738 73G
AT,4248,NIM,280,OUA,246,,738
AT,4248,NKC,1094,CMN,1074,,738 73G
AT,4248,NSI,4161,CMN,1074,,738
AT,4248,NSI,4161,DLA,897,,738
AT,4248,NTE,1418,CMN,1074,,73G 738
AT,4248,NTE,1418,RAK,1075,,738
AT,4248,ORY,1386,AGA,1064,,738
AT,4248,ORY,1386,CMN,1074,,738 763
AT,4248,ORY,1386,ESU,5671,,738
AT,4248,ORY,1386,FEZ,1066,,738
AT,4248,ORY,1386,OUD,1070,,738
AT,4248,ORY,1386,OZZ,1077,,738
AT,4248,ORY,1386,RAK,1075,,738 744
AT,4248,ORY,1386,RBA,1072,,738
AT,4248,ORY,1386,TNG,1080,,738 73G
AT,4248,OUA,246,CMN,1074,,738
AT,4248,OUA,246,NIM,280,,738
AT,4248,OUD,1070,BRU,302,,73G
AT,4248,OUD,1070,CMN,1074,,73G AT7 738
AT,4248,OUD,1070,ORY,1386,,738
AT,4248,OXB,5665,BJL,1050,,738
AT,4248,OXB,5665,CMN,1074,,738
AT,4248,OXB,5665,RAI,5674,,73G
AT,4248,OZZ,1077,CMN,1074,,738 AT7
AT,4248,OZZ,1077,ORY,1386,,738
AT,4248,PNR,886,BZV,883,,738
AT,4248,PNR,886,CMN,1074,,738
AT,4248,RAI,5674,BJL,1050,,738
AT,4248,RAI,5674,CMN,1074,,73G 738
AT,4248,RAI,5674,OXB,5665,,738
AT,4248,RAK,1075,BOD,1264,,738
AT,4248,RAK,1075,BRU,302,,319
AT,4248,RAK,1075,CMN,1074,,738 AT7 73G
AT,4248,RAK,1075,LGW,502,,738
AT,4248,RAK,1075,LYS,1335,,738
AT,4248,RAK,1075,MAD,1229,,738
AT,4248,RAK,1075,MRS,1353,,738
AT,4248,RAK,1075,MUC,346,,738
AT,4248,RAK,1075,MXP,1524,,738
AT,4248,RAK,1075,NCE,1354,,738
AT,4248,RAK,1075,NTE,1418,,738
AT,4248,RAK,1075,ORY,1386,,738 744
AT,4248,RAK,1075,TLS,1273,,738
AT,4248,RBA,1072,CMN,1074,,AT7
AT,4248,RBA,1072,ORY,1386,,738
AT,4248,ROB,1063,CMN,1074,,73G
AT,4248,ROB,1063,FNA,1059,,738 73G
AT,4248,RUH,2082,CAI,1128,,738
AT,4248,SSG,891,CMN,1074,,738
AT,4248,SSG,891,LBV,970,,738
AT,4248,SVO,2985,CMN,1074,,738 73G
AT,4248,SXB,1435,CMN,1074,,73G
AT,4248,TFN,1057,CMN,1074,,AT7
AT,4248,TIP,1157,CMN,1074,,73G 738
AT,4248,TLS,1273,CMN,1074,,738 73G
AT,4248,TLS,1273,RAK,1075,,738
AT,4248,TNG,1080,AMS,580,,73G 738
AT,4248,TNG,1080,BCN,1218,,73G
AT,4248,TNG,1080,BRU,302,,73G 738
AT,4248,TNG,1080,CMN,1074,,AT7 738 73G
AT,4248,TNG,1080,LHR,507,,73G
AT,4248,TNG,1080,MAD,1229,,AT7
AT,4248,TNG,1080,ORY,1386,,73G 738
AT,4248,TRN,1526,CMN,1074,,73G 738
AT,4248,TTA,1065,CMN,1074,,AT7
AT,4248,TTU,1079,AHU,1078,,AT7
AT,4248,TUN,287,CMN,1074,,738 73G
AT,4248,TXL,351,CPH,609,,738
AT,4248,VIL,5670,AGA,1064,,738
AT,4248,VIL,5670,CMN,1074,,738
AT,4248,VLC,1246,CMN,1074,,AT7
AT,4248,YUL,146,CMN,1074,,763
AT,4248,ZRH,1678,CMN,1074,,738 73G
AV,515,ADZ,2749,BOG,2709,,320
AV,515,ASU,2699,LIM,2789,,E90
AV,515,AUA,2895,BOG,2709,,320 319
AV,515,AXM,2705,BOG,2709,,AT7 320 318 319
AV,515,BAQ,2710,BOG,2709,,319 318 320
AV,515,BAQ,2710,CLO,2715,,320 318
AV,515,BAQ,2710,MDE,2745,,318 319 320
AV,515,BAQ,2710,MIA,3576,,318 320
AV,515,BCN,1218,BOG,2709,,330
AV,515,BGA,2708,BOG,2709,,320 319 AT7 318
AV,515,BGA,2708,MDE,2745,,320
AV,515,BOG,2709,ADZ,2749,,320
AV,515,BOG,2709,AUA,2895,,320 319
AV,515,BOG,2709,AXM,2705,,AT7 320 318 319
AV,515,BOG,2709,BAQ,2710,,320 318 319
AV,515,BOG,2709,BCN,1218,,330
AV,515,BOG,2709,BGA,2708,,320 319 AT7 318
AV,515,BOG,2709,CCS,2851,,320 330
AV,515,BOG,2709,CLO,2715,,320 319 AT7 318 330
AV,515,BOG,2709,CTG,2714,,318 320 319
AV,515,BOG,2709,CUC,2713,,320 319 318
AV,515,BOG,2709,CUN,1852,,319 320
AV,515,BOG,2709,CUR,2897,,319 318 320
AV,515,BOG,2709,EJA,2718,,320 AT7 318 319
AV,515,BOG,2709,EWR,3494,,73G
AV,515,BOG,2709,EYP,6055,,AT7
AV,515,BOG,2709,EZE,3988,,330
AV,515,BOG,2709,FLA,2719,,AT7
AV,515,BOG,2709,FLL,3533,,320
AV,515,BOG,2709,GIG,2560,,319
AV,515,BOG,2709,GRU,2564,,319 330
AV,515,BOG,2709,GUA,1767,,318
AV,515,BOG,2709,HAV,1909,,318 319
AV,515,BOG,2709,IAD,3714,,319
AV,515,BOG,2709,IAH,3550,,752 73G
AV,515,BOG,2709,IBE,2724,,AT7
AV,515,BOG,2709,JFK,3797,,319 330
AV,515,BOG,2709,LET,2728,,320 E90 318
AV,515,BOG,2709,LIM,2789,,320 330
AV,515,BOG,2709,LPB,2762,,319
AV,515,BOG,2709,MAD,1229,,330
AV,515,BOG,2709,MCO,3878,,319
AV,515,BOG,2709,MDE,2745,,320 319 318
AV,515,BOG,2709,MEX,1824,,330 320 737
AV,515,BOG,2709,MIA,3576,,330 319
AV,515,BOG,2709,MTR,2731,,318 320 319
AV,515,BOG,2709,MZL,2733,,AT7
AV,515,BOG,2709,NVA,2734,,318 AT7
AV,515,BOG,2709,PEI,2739,,320 318 AT7 319
AV,515,BOG,2709,PPN,2741,,AT7 318
AV,515,BOG,2709,PSO,2742,,318
AV,515,BOG,2709,PTY,1871,,319 330 73G 320
AV,515,BOG,2709,PUJ,1760,,320 319
AV,515,BOG,2709,RCH,2746,,320 318 319
AV,515,BOG,2709,SAL,1892,,320 E90 319
AV,515,BOG,2709,SCL,2650,,330
AV,515,BOG,2709,SDQ,1762,,319
AV,515,BOG,2709,SJO,1885,,319
AV,515,BOG,2709,SJU,2890,,319
AV,515,BOG,2709,SMR,2748,,320 318 319
AV,515,BOG,2709,VUP,2755,,320 318 319
AV,515,BZE,1957,SAL,1892,,E90
AV,515,CCS,2851,BOG,2709,,320 330
AV,515,CCS,2851,LIM,2789,,E90
AV,515,CLO,2715,BAQ,2710,,318 320
AV,515,CLO,2715,BOG,2709,,318 320 319 AT7 330
AV,515,CLO,2715,CTG,2714,,318 320
AV,515,CLO,2715,LIM,2789,,E90
AV,515,CLO,2715,MAD,1229,,330
AV,515,CLO,2715,MDE,2745,,320 319 AT7 318
AV,515,CLO,2715,MIA,3576,,319 318 320
AV,515,CLO,2715,PSO,2742,,AT7
AV,515,CLO,2715,SAL,1892,,E90
AV,515,CLO,2715,TCO,2716,,AT7
AV,515,CLT,3876,SJO,1885,,319
AV,515,CTG,2714,BOG,2709,,318 320 319
AV,515,CTG,2714,CLO,2715,,318 320
AV,515,CTG,2714,MDE,2745,,320 318
AV,515,CTG,2714,MIA,3576,,318 320
AV,515,CUC,2713,BOG,2709,,320 319 318
AV,515,CUC,2713,MDE,2745,,318
AV,515,CUN,1852,BOG,2709,,319 320
AV,515,CUN,1852,SAL,1892,,321 320 E90
AV,515,CUR,2897,BOG,2709,,319 318 320
AV,515,DFW,3670,SAL,1892,,E90
AV,515,EJA,2718,BOG,2709,,320 AT7 318 319
AV,515,EWR,3494,BOG,2709,,73G
AV,515,EWR,3494,SAL,1892,,320 738
AV,515,EYP,6055,BOG,2709,,AT7
AV,515,EZE,3988,BOG,2709,,330
AV,515,EZE,3988,LIM,2789,,330 321
AV,515,FLA,2719,BOG,2709,,AT7
AV,515,FLL,3533,BOG,2709,,320
AV,515,GIG,2560,BOG,2709,,319
AV,515,GRU,2564,BOG,2709,,319 330
AV,515,GUA,1767,BOG,2709,,318
AV,515,GUA,1767,LAX,3484,,320
AV,515,GUA,1767,MIA,3576,,E90
AV,515,GUA,1767,SAL,1892,,E90 319 320 321
AV,515,GUA,1767,SAP,1772,,ATR
AV,515,GUA,1767,SJO,1885,,320
AV,515,GUA,1767,TGU,1776,,ATR
AV,515,GYE,2673,LIM,2789,,320 319
AV,515,GYE,2673,SAL,1892,,E90
AV,515,HAV,1909,BOG,2709,,318 319
AV,515,IAD,3714,BOG,2709,,319
AV,515,IAD,3714,SAL,1892,,319 321 320
AV,515,IAH,3550,BOG,2709,,752 73G
AV,515,IAH,3550,SAL,1892,,738 E90
AV,515,IBE,2724,BOG,2709,,AT7
AV,515,JFK,3797,BOG,2709,,319 330
AV,515,JFK,3797,MDE,2745,,319
AV,515,JFK,3797,SAL,1892,,320 321
AV,515,JFK,3797,SAP,1772,,320
AV,515,LAX,3484,GUA,1767,,320
AV,515,LAX,3484,SAL,1892,,320 321 319
AV,515,LET,2728,BOG,2709,,320 E90 318
AV,515,LIM,2789,ASU,2699,,E90
AV,515,LIM,2789,BOG,2709,,320 330
AV,515,LIM,2789,CCS,2851,,E90
AV,515,LIM,2789,CLO,2715,,E90
AV,515,LIM,2789,EZE,3988,,321 330
AV,515,LIM,2789,GYE,2673,,320 319
AV,515,LIM,2789,LPB,2762,,320
AV,515,LIM,2789,MDE,2745,,319
AV,515,LIM,2789,MEX,1824,,319 320
AV,515,LIM,2789,MIA,3576,,330
AV,515,LIM,2789,MVD,2816,,320
AV,515,LIM,2789,SAL,1892,,319 321 E90 320
AV,515,LIM,2789,SCL,2650,,319 321
AV,515,LIM,2789,SDQ,1762,,320 319
AV,515,LIM,2789,SJO,1885,,320
AV,515,LIM,2789,UIO,2688,,320
AV,515,LIM,2789,VVI,2771,,319
AV,515,LIR,1881,SAL,1892,,ATR
AV,515,LPB,2762,BOG,2709,,319
AV,515,LPB,2762,LIM,2789,,320
AV,515,MAD,1229,BOG,2709,,330
AV,515,MAD,1229,CLO,2715,,330
AV,515,MAD,1229,MDE,2745,,330
AV,515,MCO,3878,BOG,2709,,319
AV,515,MCO,3878,SAL,1892,,E90
AV,515,MDE,2745,BAQ,2710,,319 318 320
AV,515,MDE,2745,BGA,2708,,320
AV,515,MDE,2745,BOG,2709,,318 319 320
AV,515,MDE,2745,CLO,2715,,319 318 AT7 320
AV,515,MDE,2745,CTG,2714,,320 318
AV,515,MDE,2745,CUC,2713,,318
AV,515,MDE,2745,JFK,3797,,319
AV,515,MDE,2745,LIM,2789,,319
AV,515,MDE,2745,MAD,1229,,330
AV,515,MDE,2745,MIA,3576,,319 320
AV,515,MDE,2745,SAL,1892,,E90
AV,515,MDE,2745,SMR,2748,,318 320
AV,515,MEX,1824,BOG,2709,,320 737 330
AV,515,MEX,1824,LIM,2789,,319 320
AV,515,MEX,1824,SAL,1892,,319 320
AV,515,MEX,1824,SJO,1885,,319
AV,515,MEX,1824,YYZ,193,,319
AV,515,MIA,3576,BAQ,2710,,318 320
AV,515,MIA,3576,BOG,2709,,319 330
AV,515,MIA,3576,CLO,2715,,319 318 320
AV,515,MIA,3576,CTG,2714,,318 320
AV,515,MIA,3576,GUA,1767,,E90
AV,515,MIA,3576,LIM,2789,,330
AV,515,MIA,3576,MDE,2745,,319 320
AV,515,MIA,3576,SAL,1892,,320 319 E90
AV,515,MIA,3576,SAP,1772,,320 E90 319
AV,515,MTR,2731,BOG,2709,,318 320 319
AV,515,MVD,2816,LIM,2789,,320
AV,515,MZL,2733,BOG,2709,,AT7
AV,515,NVA,2734,BOG,2709,,318 AT7
AV,515,ORD,3830,SAL,1892,,319
AV,515,PEI,2739,BOG,2709,,320 318 AT7 319
AV,515,POA,2599,LIM,2789,,319 320
AV,515,PPN,2741,BOG,2709,,AT7 318
AV,515,PSO,2742,BOG,2709,,318
AV,515,PSO,2742,CLO,2715,,AT7
AV,515,PTY,1871,BOG,2709,,319 73G 330 320
AV,515,PTY,1871,SAL,1892,,E90
AV,515,PTY,1871,SJO,1885,,E90 319
AV,515,PUJ,1760,BOG,2709,,320 319
AV,515,RCH,2746,BOG,2709,,320 318 319
AV,515,RTB,1774,SAL,1892,,ATR
AV,515,SAL,1892,BOG,2709,,E90 320 319
AV,515,SAL,1892,BZE,1957,,E90
AV,515,SAL,1892,CLO,2715,,E90
AV,515,SAL,1892,CUN,1852,,321 320 E90
AV,515,SAL,1892,DFW,3670,,E90
AV,515,SAL,1892,EWR,3494,,320 738
AV,515,SAL,1892,GUA,1767,,E90 319 320 321
AV,515,SAL,1892,GYE,2673,,E90
AV,515,SAL,1892,IAD,3714,,321 319 320
AV,515,SAL,1892,IAH,3550,,738 E90
AV,515,SAL,1892,JFK,3797,,320 321
AV,515,SAL,1892,LAX,3484,,320 319 321
AV,515,SAL,1892,LIM,2789,,321 E90 319 320
AV,515,SAL,1892,LIR,1881,,ATR
AV,515,SAL,1892,MCO,3878,,E90
AV,515,SAL,1892,MDE,2745,,E90
AV,515,SAL,1892,MEX,1824,,319 320
AV,515,SAL,1892,MIA,3576,,320 319 E90
AV,515,SAL,1892,ORD,3830,,319
AV,515,SAL,1892,PTY,1871,,E90
AV,515,SAL,1892,RTB,1774,,ATR
AV,515,SAL,1892,SAP,1772,,320 ATR E90 319
AV,515,SAL,1892,SFO,3469,,319 320
AV,515,SAL,1892,SJO,1885,,320 E90 321 319
AV,515,SAL,1892,TGU,1776,,E90 ATR
AV,515,SAL,1892,UIO,2688,,320 319
AV,515,SAL,1892,YYZ,193,,320
AV,515,SAP,1772,GUA,1767,,ATR
AV,515,SAP,1772,JFK,3797,,320
AV,515,SAP,1772,MIA,3576,,320 E90 319
AV,515,SAP,1772,SAL,1892,,E90 ATR 320 319
AV,515,SAP,1772,SJO,1885,,ATR
AV,515,SCL,2650,BOG,2709,,330
AV,515,SCL,2650,LIM,2789,,321 319
AV,515,SDQ,1762,BOG,2709,,319
AV,515,SDQ,1762,LIM,2789,,320 319
AV,515,SFO,3469,SAL,1892,,319 320
AV,515,SJO,1885,BOG,2709,,319
AV,515,SJO,1885,CLT,3876,,319
AV,515,SJO,1885,GUA,1767,,320
AV,515,SJO,1885,LIM,2789,,320
AV,515,SJO,1885,MEX,1824,,319
AV,515,SJO,1885,PTY,1871,,319 E90
AV,515,SJO,1885,SAL,1892,,E90 320 321 319
AV,515,SJO,1885,SAP,1772,,ATR
AV,515,SJO,1885,TGU,1776,,ATR
AV,515,SJU,2890,BOG,2709,,319
AV,515,SMR,2748,BOG,2709,,320 318 319
AV,515,SMR,2748,MDE,2745,,318 320
AV,515,TCO,2716,CLO,2715,,AT7
AV,515,TGU,1776,GUA,1767,,ATR
AV,515,TGU,1776,SAL,1892,,ATR E90
AV,515,TGU,1776,SJO,1885,,ATR
AV,515,UIO,2688,LIM,2789,,320
AV,515,UIO,2688,SAL,1892,,319 320
AV,515,VUP,2755,BOG,2709,,320 318 319
AV,515,VVI,2771,LIM,2789,,319
AV,515,YYZ,193,MEX,1824,,319
AV,515,YYZ,193,SAL,1892,,320
AW,16960,ACC,248,KMS,5556,,ER4
AW,16960,ACC,248,LOS,273,,ER4
AW,16960,ACC,248,TML,249,,ER4
AW,16960,KMS,5556,ACC,248,,ER4
AW,16960,LOS,273,ACC,248,,ER4
AW,16960,TML,249,ACC,248,,ER4
AY,2350,AGP,1230,HEL,421,,320 32B 321
AY,2350,AMS,580,HEL,421,,320 321
AY,2350,ARN,737,HEL,421,,319 320
AY,2350,AUS,3673,LHR,507,,788
AY,2350,AYT,1688,HEL,421,,320
AY,2350,BCN,1218,HEL,421,,321
AY,2350,BCN,1218,JFK,3797,,763
AY,2350,BCN,1218,MIA,3576,,763
AY,2350,BKK,3885,HEL,421,,343
AY,2350,BNE,3320,HKG,3077,,333
AY,2350,BOS,3448,LHR,507,,777 744
AY,2350,BOS,3448,MAD,1229,,333
AY,2350,BRU,302,HEL,421,,319 320 343
AY,2350,BUD,1489,HEL,421,,320 319
AY,2350,BWI,3849,LHR,507,,767
AY,2350,CDG,1382,HEL,421,,321 320 32B 319
AY,2350,CDG,1382,JFK,3797,,763 757
AY,2350,CKG,3393,HEL,421,,333
AY,2350,CPH,609,HEL,421,,320 319 321
AY,2350,DBV,1200,HEL,421,,320 321
AY,2350,DEL,3093,HEL,421,,333
AY,2350,DEN,3751,LHR,507,,777
AY,2350,DFW,3670,LHR,507,,744
AY,2350,DFW,3670,MAD,1229,,777
AY,2350,DME,4029,HEL,421,,319
AY,2350,DUB,599,JFK,3797,,757
AY,2350,DUB,599,ORD,3830,,763
AY,2350,DUS,345,ORD,3830,,763
AY,2350,EWR,3494,LHR,507,,777 788
AY,2350,FCO,1555,HEL,421,,321 32B
AY,2350,FCO,1555,ORD,3830,,763
AY,2350,GOT,687,HEL,421,,319 320
AY,2350,GZP,8266,HEL,421,,319
AY,2350,HAM,342,HEL,421,,319
AY,2350,HEL,421,AGP,1230,,32B 320 321
AY,2350,HEL,421,AMS,580,,320 321
AY,2350,HEL,421,ARN,737,,319 320
AY,2350,HEL,421,AYT,1688,,320
AY,2350,HEL,421,BCN,1218,,321
AY,2350,HEL,421,BKK,3885,,343
AY,2350,HEL,421,BRU,302,,319 320 343
AY,2350,HEL,421,BUD,1489,,320 319
AY,2350,HEL,421,CDG,1382,,321 320 32B 319
AY,2350,HEL,421,CKG,3393,,333
AY,2350,HEL,421,CPH,609,,320 319 321
AY,2350,HEL,421,DBV,1200,,320 321
AY,2350,HEL,421,DEL,3093,,333
AY,2350,HEL,421,DME,4029,,319
AY,2350,HEL,421,FCO,1555,,321 32B
AY,2350,HEL,421,GOT,687,,319 320
AY,2350,HEL,421,GZP,8266,,319
AY,2350,HEL,421,HAM,342,,319
AY,2350,HEL,421,HKG,3077,,343
AY,2350,HEL,421,ICN,3930,,333
AY,2350,HEL,421,IVL,428,,319 320
AY,2350,HEL,421,JFK,3797,,333
AY,2350,HEL,421,JYV,430,,ATR
AY,2350,HEL,421,KIX,3992,,333
AY,2350,HEL,421,KRK,669,,319 321 32B
AY,2350,HEL,421,KUO,439,,319
AY,2350,HEL,421,LHR,507,,32B 320 321
AY,2350,HEL,421,LJU,1569,,320
AY,2350,HEL,421,MAD,1229,,321
AY,2350,HEL,421,MUC,346,,319 320
AY,2350,HEL,421,MXP,1524,,321 320 32B
AY,2350,HEL,421,NCE,1354,,320 32B
AY,2350,HEL,421,NGO,3942,,333
AY,2350,HEL,421,NRT,2279,,333 788
AY,2350,HEL,421,OSL,644,,319
AY,2350,HEL,421,OUL,446,,320 319
AY,2350,HEL,421,PEK,3364,,333
AY,2350,HEL,421,PRG,1587,,319 321 320
AY,2350,HEL,421,PVG,3406,,343
AY,2350,HEL,421,RVN,453,,319 320 321
AY,2350,HEL,421,SIN,3316,,343
AY,2350,HEL,421,SVO,2985,,319 320
AY,2350,HEL,421,SVX,2975,,319
AY,2350,HEL,421,TLV,1590,,320
AY,2350,HEL,421,TXL,351,,319
AY,2350,HEL,421,VAA,462,,319 32B
AY,2350,HEL,421,VIE,1613,,320 319
AY,2350,HEL,421,XIY,3379,,333
AY,2350,HEL,421,ZRH,1678,,319 320
AY,2350,HKG,3077,BNE,3320,,333
AY,2350,HKG,3077,HEL,421,,343
AY,2350,HKG,3077,MEL,3339,,333
AY,2350,IAD,3714,LHR,507,,744 777
AY,2350,IAH,3550,LHR,507,,744 777
AY,2350,ICN,3930,HEL,421,,333
AY,2350,IVL,428,KTT,438,,319 320
AY,2350,JFK,3797,BCN,1218,,763
AY,2350,JFK,3797,CDG,1382,,763 757
AY,2350,JFK,3797,DUB,599,,757
AY,2350,JFK,3797,HEL,421,,333
AY,2350,JFK,3797,LCY,503,,318
AY,2350,JFK,3797,LHR,507,,744 77W 777
AY,2350,JFK,3797,MAD,1229,,333 757 346
AY,2350,JFK,3797,SJU,2890,,757
AY,2350,JYV,430,KEM,432,,ATR
AY,2350,KIX,3992,HEL,421,,333
AY,2350,KRK,669,HEL,421,,319 321 32B
AY,2350,KTT,438,HEL,421,,319 320
AY,2350,KUO,439,HEL,421,,319
AY,2350,LAS,3877,LGW,502,,777
AY,2350,LAS,3877,LHR,507,,744
AY,2350,LAX,3484,LHR,507,,744 388
AY,2350,LAX,3484,MAD,1229,,346 343
AY,2350,LGW,502,LAS,3877,,777
AY,2350,LGW,502,MCO,3878,,777
AY,2350,LGW,502,TPA,3646,,777
AY,2350,LHR,507,AUS,3673,,788
AY,2350,LHR,507,BOS,3448,,744 777
AY,2350,LHR,507,BWI,3849,,767
AY,2350,LHR,507,DEN,3751,,777
AY,2350,LHR,507,DFW,3670,,77W 744
AY,2350,LHR,507,EWR,3494,,777 788
AY,2350,LHR,507,HEL,421,,320 32B 321
AY,2350,LHR,507,IAD,3714,,744 777
AY,2350,LHR,507,IAH,3550,,744 777
AY,2350,LHR,507,JFK,3797,,744 77W 777
AY,2350,LHR,507,LAS,3877,,744
AY,2350,LHR,507,LAX,3484,,744 388
AY,2350,LHR,507,MIA,3576,,744 777
AY,2350,LHR,507,ORD,3830,,763 744 777
AY,2350,LHR,507,PHL,3752,,777 767
AY,2350,LHR,507,PHX,3462,,744
AY,2350,LHR,507,SAN,3731,,777
AY,2350,LHR,507,SEA,3577,,744 777
AY,2350,LHR,507,SFO,3469,,744
